drugbank_id 	 rxnorm_cui
DB08894	1248797
DB08894	1248803
DB08895	1358492
DB08895	1357536
DB08896	1371319
DB08896	1312397
DB08897	1303098
DB08897	1303097
DB08898	1242127
DB08898	453033
DB08899	1307298
DB08900	321212
DB08900	1364468
DB08900	1364473
DB08901	1364953
DB08901	871889
DB08901	1364347
DB08902	1366567
DB08903	1364503
DB08903	1364504
DB08903	1322538
DB08904	709271
DB08904	354208
DB08905	134607
DB08905	15070
DB08906	705022
DB08907	1373458
DB08907	1546031
DB08908	1373478
DB08908	1373484
DB08909	1368451
DB08910	1369713
DB08911	1425098
DB08911	1198466
DB08911	1425099
DB08912	1425222
DB08912	1424911
DB08913	1424174
DB08913	1429910
DB08915	823125
DB08916	1430438
DB08916	1430441
DB08917	1433693
DB08918	1433211
DB08918	1433212
DB08922	42016
DB08924	89768
DB08925	45938
DB08928	89758
DB08930	1433868
DB08930	1433867
DB08931	1439816
DB08932	1442132
DB08933	1482680
DB08934	1484911
DB08935	974779
DB08936	235725
DB08936	218202
DB08936	2354
DB08937	472018
DB08938	218099
DB08938	219682
DB08938	29151
DB08939	28554
DB08940	28198
DB08941	6066
DB08941	82033
DB08942	28025
DB08943	27901
DB08944	27866
DB08944	54537
DB08946	5967
DB08947	5966
DB08948	29455
DB08948	5928
DB08949	27604
DB08950	5784
DB08950	151402
DB08950	151661
DB08950	235773
DB08951	5783
DB08952	27503
DB08953	27491
DB08954	27403
DB08954	289912
DB08955	27352
DB08956	5526
DB08957	258331
DB08957	5307
DB08958	1848169
DB08958	5301
DB08960	26839
DB08960	50904
DB08961	18651
DB08962	102846
DB08964	215960
DB08964	12449
DB08965	25437
DB08966	4604
DB08967	50138
DB08967	50139
DB08968	183875
DB08968	236458
DB08969	4504
DB08970	236650
DB08970	25194
DB08971	4463
DB08972	25112
DB08973	190410
DB08973	103447
DB08974	25096
DB08975	25083
DB08976	4444
DB08978	24879
DB08979	4335
DB08979	1841047
DB08980	4327
DB08981	24830
DB08982	24616
DB08983	24609
DB08984	24608
DB08985	4169
DB08986	24441
DB08986	236215
DB08987	1012280
DB08987	4171
DB08987	227221
DB08988	24484
DB08988	235416
DB08989	24453
DB08990	236310
DB08990	24272
DB08991	3994
DB08991	1839495
DB08992	11474
DB08993	577267
DB08993	3943
DB08994	3556
DB08995	3489
DB08996	1813937
DB08996	23220
DB08996	52788
DB08996	1854622
DB08997	3267
DB08998	165266
DB08999	59094
DB08999	1300303
DB09000	21877
DB09001	46795
DB09002	21279
DB09002	307089
DB09003	1824036
DB09003	14296
DB09004	235956
DB09004	21247
DB09006	21238
DB09007	235422
DB09007	20881
DB09008	2233
DB09009	592464
DB09009	285091
DB09009	2117
DB09010	12056
DB09011	288185
DB09011	18846
DB09012	2011
DB09012	375
DB09013	18849
DB09014	236176
DB09014	89812
DB09015	81971
DB09015	618970
DB09015	1981
DB09016	19895
DB09016	288732
DB09016	324004
DB09017	19790
DB09018	19768
DB09019	1601
DB09019	1833635
DB09019	281941
DB09019	1753
DB09019	1852260
DB09020	151672
DB09020	1596
DB09020	1832086
DB09021	18982
DB09022	18880
DB09022	235953
DB09023	1361
DB09026	732498
DB09026	325646
DB09027	1591922
DB09028	1723152
DB09029	1599788
DB09030	1537050
DB09030	1537034
DB09031	1494066
DB09033	1538097
DB09034	1547099
DB09035	1597876
DB09036	1535218
DB09037	1547545
DB09038	1545653
DB09039	1547220
DB09039	1547219
DB09040	1539753
DB09041	1543173
DB09042	1540825
DB09042	1540824
DB09043	1534763
DB09045	1551291
DB09046	1491625
DB09046	276255
DB09047	1598641
DB09048	1552337
DB09049	1551777
DB09049	1593586
DB09050	1597609
DB09050	1597608
DB09051	203027
DB09051	1489914
DB09052	1597258
DB09053	1442981
DB09054	1544460
DB09055	16817
DB09057	1722335
DB09060	1603833
DB09060	1603834
DB09061	1974
DB09063	1535457
DB09065	1306284
DB09067	74671
DB09067	74670
DB09068	1455099
DB09068	1439834
DB09069	10826
DB09069	589681
DB09070	38260
DB09071	1490468
DB09072	9899
DB09073	1601374
DB09074	1597582
DB09075	1599564
DB09075	1599538
DB09076	1487514
DB09076	1487512
DB09077	1606274
DB09078	1603296
DB09078	1604346
DB09079	1592736
DB09079	1592737
DB09080	1546059
DB09080	1546396
DB09081	51296
DB09082	1424884
DB09082	1424883
DB09083	1649480
DB09083	1649479
DB09084	1425
DB09084	81963
DB09085	204357
DB09085	1858654
DB09085	3343
DB09085	219323
DB09085	10391
DB09085	91189
DB09085	1858427
DB09086	4186
DB09087	221456
DB09087	54989
DB09087	1928543
DB09088	56739
DB09088	235793
DB09088	40660
DB09089	10819
DB09089	262296
DB09090	33724
DB09090	54743
DB09091	38336
DB09091	57257
DB09092	11358
DB09092	89795
DB09093	133056
DB09093	42545
DB09093	2408
DB09093	81979
DB09094	8462
DB09095	3392
DB09096	1418
DB09096	1874014
DB09097	76887
DB09097	236233
DB09098	56570
DB09099	9939
DB09099	236092
DB09100	235479
DB09101	1306286
DB09102	1606217
DB09102	1032116
DB09102	1606218
DB09103	140502
DB09104	6581
DB09104	152039
DB09105	1720259
DB09106	5531
DB09107	729596
DB09108	1729084
DB09109	1737557
DB09110	44
DB09110	1546354
DB09111	816249
DB09112	9894
DB09113	236381
DB09114	69782
DB09115	3435
DB09115	1862602
DB09116	2562
DB09116	1902
DB09116	595665
DB09117	7909
DB09118	37119
DB09119	1482501
DB09119	1847974
DB09120	232663
DB09121	4980
DB09121	469777
DB09122	1546168
DB09123	22968
DB09124	6690
DB09125	54993
DB09126	6745
DB09126	340705
DB09126	4986
DB09128	1658314
DB09129	21009
DB09129	21032
DB09129	1740011
DB09130	2837
DB09131	150596
DB09131	1828826
DB09131	21833
DB09132	1421151
DB09132	25482
DB09132	236514
DB09133	1546451
DB09133	216196
DB09133	9886
DB09133	91537
DB09133	5971
DB09133	5970
DB09134	27792
DB09134	611199
DB09135	27793
DB09135	356302
DB09136	27863
DB09137	37686
DB09138	1431763
DB09138	42920
DB09138	1488818
DB09138	1358207
DB09139	838617
DB09139	1431767
DB09140	23353
DB09140	7806
DB09141	8825
DB09142	9800
DB09143	1659191
DB09143	1659192
DB09144	1823515
DB09144	1665222
DB09145	1256434
DB09145	107129
DB09145	11295
DB09146	24909
DB09146	540818
DB09146	1484283
DB09147	1607975
DB09147	1607976
DB09148	1492940
DB09149	1427224
DB09151	1486025
DB09152	7456
DB09153	9863
DB09154	221163
DB09154	56466
DB09154	1310549
DB09155	5140
DB09156	27781
DB09156	224899
DB09157	2034
DB09158	10878
DB09160	68599
DB09161	408081
DB09161	1482913
DB09162	1594675
DB09163	1431726
DB09164	203453
DB09164	37665
DB09165	1431772
DB09165	1488368
DB09166	24603
DB09167	142133
DB09167	8870
DB09167	3634
DB09168	1867099
DB09169	165363
DB09170	1867101
DB09171	1867102
DB09172	60249
DB09173	1867104
DB09174	28862
DB09177	298151
DB09178	33266
DB09180	1867141
DB09182	185306
DB09183	1598833
DB09183	1597381
DB09184	1417467
DB09185	71536
DB09185	142143
DB09185	11196
DB09194	24613
DB09195	1815156
DB09197	29520
DB09198	972177
DB09203	253219
DB09203	353565
DB09203	10288
DB09204	46584
DB09205	10561
DB09206	38671
DB09208	1011650
DB09208	821137
DB09209	33431
DB09210	8351
DB09211	770580
DB09211	28725
DB09212	28908
DB09213	868463
DB09214	237162
DB09215	23687
DB09216	153035
DB09216	38377
DB09217	473298
DB09218	2601
DB09219	1429962
DB09220	31748
DB09221	83281
DB09222	831503
DB09222	1461297
DB09222	4385
DB09223	83788
DB09224	29961
DB09225	40003
DB09226	1867144
DB09227	39879
DB09228	1599837
DB09228	758871
DB09228	1599831
DB09228	809864
DB09229	60076
DB09230	228371
DB09231	18883
DB09232	115066
DB09235	83427
DB09236	28382
DB09237	870409
DB09238	29275
DB09241	6878
DB09242	30257
DB09242	152968
DB09243	1827337
DB09244	33781
DB09245	38382
DB09246	155869
DB09247	27802
DB09248	29409
DB09249	1867147
DB09250	8131
DB09251	1912435
DB09252	33804
DB09253	36083
DB09254	20336
DB09255	42635
DB09256	466977
DB09256	4582
DB09257	138969
DB09258	436195
DB09258	280611
DB09259	75960
DB09259	75961
DB09260	283739
DB09260	69528
DB09261	152610
DB09262	721378
DB09263	1716203
DB09264	1716191
DB09265	1440051
DB09266	1373391
DB09267	282440
DB09268	196483
DB09268	54732
DB09268	1546457
DB09268	1103709
DB09268	1304095
DB09268	33688
DB09269	33332
DB09269	56510
DB09270	21406
DB09270	1673704
DB09271	578293
DB09271	56093
DB09272	1653781
DB09273	23655
DB09274	18346
DB09274	194854
DB09275	1294617
DB09275	47181
DB09276	4981
DB09276	203004
DB09277	1425419
DB09278	272
DB09278	283548
DB09278	2031
DB09279	1208425
DB09280	1655922
DB09281	29170
DB09282	7023
DB09283	10735
DB09284	27478
DB09285	30225
DB09286	289159
DB09286	33739
DB09287	8516
DB09287	771684
DB09287	221147
DB09287	763604
DB09287	1314384
DB09287	669559
DB09287	1049416
DB09287	759731
DB09287	204326
DB09287	26180
DB09287	542087
DB09287	1310594
DB09287	261575
DB09288	41831
DB09289	236254
DB09289	38252
DB09290	135276
DB09291	1665496
DB09291	1673367
DB09291	1673368
DB09292	1656328
DB09293	403684
DB09293	1546415
DB09293	91535
DB09293	1546394
DB09295	236770
DB09296	1597371
DB09297	1597373
DB09299	1721603
DB09299	1721604
DB09300	1851
DB09300	1085787
DB09301	1358172
DB09301	1306202
DB09301	1789516
DB09301	1370983
DB09301	1299929
DB09301	1306129
DB09301	2473
DB09301	1366974
DB09302	1659152
DB09303	1665684
DB09304	259498
DB09304	32520
DB09308	1467910
DB09309	6166
DB09310	1488293
DB09311	224893
DB09311	20063
DB09312	1011
DB09312	1427177
DB09312	1431182
DB09313	1426458
DB09313	66896
DB09313	66895
DB09314	10349
DB09314	1489762
DB09315	259282
DB09316	38011
DB09316	91588
DB09317	253166
DB09318	618365
DB09320	7983
DB09321	11423
DB09322	1311282
DB09322	39954
DB09322	1309410
DB09323	7982
DB09324	10167
DB09324	1824844
DB09324	82100
DB09325	9873
DB09326	1305558
DB09327	466977
DB09328	1815054
DB09328	1313853
DB09329	1741397
DB09330	1721560
DB09330	1721559
DB09331	1721947
DB09331	1815697
DB09332	1845923
DB09332	52549
DB09333	1911
DB09333	9887
DB09333	1807506
DB09333	5976
DB09335	141440
DB09335	221054
DB09336	1928001
DB09336	192734
DB09337	411
DB09337	1445410
DB09338	6774
DB09338	104256
DB09339	1927431
DB09339	1449231
DB09340	1431357
DB09340	282508
DB09341	4850
DB09342	82083
DB09342	8784
DB09343	1670304
DB09343	1670303
DB09344	27712
DB09345	34347
DB09345	57555
DB09346	82046
DB09346	1805568
DB09347	142423
DB09347	184
DB09348	1311565
DB09349	5920
DB09350	8345
DB09351	261718
DB09351	353497
DB09352	7839
DB09352	82066
DB09353	10223
DB09357	1858429
DB09357	1858434
DB09357	1858432
DB09357	1044977
DB09357	1858430
DB09357	1858431
DB09357	22701
DB09357	1858438
DB09357	217710
DB09357	1858428
DB09357	219102
DB09357	46965
DB09357	1858437
DB09363	599
DB09363	78678
DB09363	317836
DB09363	9152
DB09372	10328
DB09374	227431
DB09374	5775
DB09375	2530
DB09376	28456
DB09379	227410
DB09381	190099
DB09381	214549
DB09389	7518
DB09394	8259
DB09395	267453
DB09395	56443
DB09395	237108
DB09396	8786
DB09396	288674
DB09397	1423270
DB09398	1311495
DB09407	1311539
DB09407	6579
DB09407	221118
DB09409	317246
DB09413	55019
DB09414	55018
DB09418	34318
DB09419	11378
DB09420	1361657
DB09420	91531
DB09421	870197
DB09421	10580
DB09422	9949
DB09425	1432021
DB09425	91521
DB09425	259268
DB09449	349753
DB09449	36709
DB09449	314838
DB09449	1928558
DB09449	236719
DB09449	221090
DB09449	221125
DB09449	235496
DB09449	1311326
DB09449	1311286
DB09449	1311323
DB09456	91458
DB09459	644495
DB09459	37578
DB09460	614743
DB09460	36685
DB09462	486750
DB09462	4910
DB09472	36721
DB09472	1299926
DB09472	268740
DB09473	1314372
DB09477	1545989
DB09477	235964
DB09477	3829
DB09479	1367086
DB09481	29155
DB09484	56501
DB09488	19959
DB09490	42987
DB09493	1729152
DB09494	20615
DB09495	32939
DB09495	45045
DB09496	13369
DB09496	709382
DB09496	283678
DB09498	281890
DB09499	818526
DB09499	1926612
DB09499	36726
DB09502	1362737
DB09509	317675
DB09510	226724
DB09511	10323
DB09512	1299921
DB09512	9796
DB09513	253158
DB09516	15080
DB09517	261435
DB09526	216872
DB09526	5509
DB09532	606396
DB09532	606002
DB09534	1544124
DB09534	659037
DB09535	77674
DB09536	38323
DB09537	692863
DB09539	484348
DB09543	29787
DB09543	317274
DB09546	1427223
DB09551	3210
DB09552	221171
DB09552	237058
DB09555	54828
DB09559	1723738
DB09561	1898078
DB09561	1423808
DB09561	1595589
DB09563	1425419
DB09564	1670007
DB09567	1309250
DB09568	1652071
DB09570	1723734
DB09570	1723735
DB09571	1314416
DB09877	798304
DB10076	1300464
DB10276	798294
DB10276	798292
DB10276	805573
DB10276	798290
DB10276	1431897
DB10276	798288
DB10276	154394
DB10276	798286
DB10283	830457
DB10284	1593127
DB10285	1593130
DB10286	798228
DB10287	798230
DB10288	798232
DB10289	798220
DB10290	798222
DB10291	798224
DB10292	798226
DB10293	901620
DB10294	901628
DB10295	901631
DB10296	901633
DB10297	901636
DB10298	901624
DB10299	798268
DB10300	798262
DB10301	798264
DB10302	798266
DB10310	1596930
DB10311	1596931
DB10312	1596932
DB10313	1596933
DB10314	1596934
DB10316	798372
DB10317	93276
DB10317	9486
DB10317	762817
DB10318	39384
DB10318	805486
DB10318	1444006
DB10318	402042
DB10318	235572
DB10319	854930
DB10320	854950
DB10321	854958
DB10322	854962
DB10323	854964
DB10324	854966
DB10325	854968
DB10326	854970
DB10327	854972
DB10328	854974
DB10329	854932
DB10330	854934
DB10331	854936
DB10332	854938
DB10333	854940
DB10334	854942
DB10335	854944
DB10336	854948
DB10337	854946
DB10338	854952
DB10339	854954
DB10340	854956
DB10341	854960
DB10342	798444
DB10343	221050
DB10344	816755
DB10344	899420
DB10344	285241
DB10344	594617
DB10345	852519
DB10345	732997
DB10346	895365
DB10348	852450
DB10348	1495592
DB10349	852673
DB10349	124336
DB10350	852419
DB10350	483387
DB10351	1428417
DB10351	851906
DB10351	124338
DB10352	852144
DB10353	898404
DB10354	851740
DB10355	852217
DB10356	852025
DB10357	852015
DB10359	1495594
DB10359	852213
DB10360	852209
DB10361	852054
DB10362	1299981
DB10363	852281
DB10364	852221
DB10365	852136
DB10365	124348
DB10366	852834
DB10366	1326503
DB10366	124350
DB10366	1922745
DB10368	852237
DB10369	851874
DB10370	1495584
DB10370	851918
DB10370	1922741
DB10371	852320
DB10372	1877391
DB10372	852029
DB10373	852680
DB10374	852302
DB10375	867311
DB10375	1384680
DB10376	852294
DB10377	852114
DB10378	852653
DB10379	1310152
DB10379	1922738
DB10379	851878
DB10379	124354
DB10381	851930
DB10381	1495589
DB10382	852742
DB10382	483382
DB10383	852382
DB10384	851938
DB10385	896135
DB10385	1526864
DB10385	1347557
DB10386	1495587
DB10386	851998
DB10387	851985
DB10387	1515241
DB10388	852158
DB10389	1427059
DB10389	852819
DB10390	852020
DB10391	897316
DB10392	852746
DB10393	852750
DB10394	851994
DB10394	124357
DB10394	1350211
DB10394	1867502
DB10394	1922743
DB10395	124358
DB10395	852514
DB10396	852569
DB10397	852561
DB10398	852162
DB10399	851949
DB10400	1116977
DB10401	1116979
DB10403	851870
DB10403	1310102
DB10404	1319268
DB10404	1495583
DB10404	851898
DB10406	852256
DB10408	852440
DB10408	1309369
DB10408	852843
DB10411	852315
DB10412	852693
DB10413	1098353
DB10413	314753
DB10415	813859
DB10416	852298
DB10417	905258
DB10418	905276
DB10419	867341
DB10420	894934
DB10421	892851
DB10422	894783
DB10423	905070
DB10424	901845
DB10425	466192
DB10425	1182
DB10426	854082
DB10427	852102
DB10428	466195
DB10429	214355
DB10429	1963
DB10430	466197
DB10431	867198
DB10432	867202
DB10433	852398
DB10434	852466
DB10435	867228
DB10436	867232
DB10437	314415
DB10438	867274
DB10439	854130
DB10440	867284
DB10441	314443
DB10442	867321
DB10443	1427134
DB10443	314488
DB10444	968437
DB10445	867349
DB10446	867357
DB10447	9511
DB10447	350141
DB10449	1006310
DB10450	314324
DB10451	851732
DB10451	1668049
DB10452	851890
DB10453	851902
DB10454	852634
DB10455	852496
DB10456	852339
DB10457	867260
DB10458	852148
DB10459	851926
DB10459	1533479
DB10460	852581
DB10460	483399
DB10461	852609
DB10462	902215
DB10463	852363
DB10464	852355
DB10465	867297
DB10466	852814
DB10467	995747
DB10468	867218
DB10469	1014191
DB10470	852386
DB10471	995743
DB10472	852324
DB10473	852585
DB10474	867325
DB10474	1386987
DB10475	851744
DB10478	903913
DB10479	897391
DB10480	852669
DB10481	852268
DB10482	867353
DB10483	852140
DB10484	895919
DB10485	852229
DB10486	852738
DB10487	852709
DB10488	852622
DB10489	852343
DB10489	124343
DB10490	851990
DB10491	885750
DB10493	867142
DB10494	852329
DB10495	852627
DB10496	852577
DB10498	867361
DB10499	1866969
DB10499	248123
DB10500	1683164
DB10500	892507
DB10501	891771
DB10501	1683704
DB10501	1424865
DB10502	1353891
DB10502	895574
DB10502	1677586
DB10503	1688308
DB10503	891796
DB10503	285214
DB10504	895582
DB10504	1680577
DB10504	436699
DB10504	1311611
DB10505	891830
DB10505	1258692
DB10505	285149
DB10506	1370766
DB10506	1676879
DB10506	862453
DB10508	1674768
DB10508	891676
DB10509	813648
DB10509	1684953
DB10509	892599
DB10510	891514
DB10510	1679736
DB10511	1662264
DB10511	319808
DB10511	899386
DB10512	899394
DB10512	1663363
DB10512	285181
DB10513	1677974
DB10513	899398
DB10513	319810
DB10514	892517
DB10515	1428866
DB10515	892368
DB10515	1691505
DB10516	89859
DB10516	862460
DB10516	1440974
DB10516	6967
DB10517	892372
DB10517	436224
DB10517	1684355
DB10518	862461
DB10518	235522
DB10518	1662250
DB10519	1241478
DB10519	892653
DB10520	285245
DB10520	899673
DB10520	1676434
DB10523	1677756
DB10523	1372248
DB10523	891611
DB10525	891727
DB10526	1662272
DB10526	1928707
DB10526	892610
DB10527	1662262
DB10527	1305719
DB10527	899738
DB10528	1682648
DB10528	892616
DB10529	1315115
DB10529	904507
DB10530	1663601
DB10530	892620
DB10531	899746
DB10531	1928905
DB10532	317697
DB10532	265647
DB10532	899414
DB10533	436239
DB10533	253172
DB10534	1677256
DB10534	124323
DB10534	899424
DB10535	6111
DB10535	852617
DB10536	899476
DB10537	971849
DB10537	1315120
DB10538	1689655
DB10538	1364291
DB10538	901382
DB10539	899448
DB10539	1679452
DB10540	891641
DB10541	1662273
DB10541	892561
DB10541	1928906
DB10542	862475
DB10543	892665
DB10544	901369
DB10545	899456
DB10545	446559
DB10546	971932
DB10546	285251
DB10547	1242336
DB10547	974650
DB10548	899466
DB10548	1677291
DB10548	1370469
DB10549	1694557
DB10549	127424
DB10549	892565
DB10550	1928903
DB10550	1662248
DB10550	1315121
DB10550	973274
DB10550	218998
DB10551	892569
DB10551	1426912
DB10551	589401
DB10552	307345
DB10552	1675004
DB10552	892575
DB10553	1662237
DB10553	588035
DB10553	891658
DB10554	1367125
DB10554	1662258
DB10555	852272
DB10556	1315118
DB10556	862478
DB10557	259314
DB10557	1680692
DB10557	899363
DB10558	1492174
DB10558	127425
DB10558	1703466
DB10559	904606
DB10560	1678596
DB10560	899470
DB10560	307387
DB10561	892628
DB10562	892632
DB10563	481871
DB10563	1311040
DB10563	1679820
DB10563	901337
DB10564	892638
DB10566	901199
DB10566	1310046
DB10567	892592
DB10567	1689711
DB10568	891668
DB10568	287515
DB10569	901317
DB10569	686706
DB10570	975509
DB10571	1675026
DB10571	892484
DB10572	1323308
DB10572	892547
DB10573	266057
DB10573	892499
DB10573	1675833
DB10574	892503
DB10575	975119
DB10576	813168
DB10576	901291
DB10577	891687
DB10577	1663200
DB10578	260014
DB10578	1675445
DB10578	901258
DB10579	901299
DB10579	1441652
DB10579	819829
DB10580	968498
DB10580	966696
DB10581	892338
DB10582	896213
DB10583	798306
DB10583	10388
DB10603	895070
DB10604	852252
DB10605	852663
DB10606	852839
DB10607	895195
DB10608	895279
DB10609	314455
DB10610	972037
DB10611	972689
DB10612	1012026
DB10613	892181
DB10614	901390
DB10615	1662268
DB10615	899428
DB10616	882469
DB10617	899434
DB10618	889591
DB10619	889602
DB10620	889646
DB10621	900031
DB10622	974129
DB10623	899916
DB10623	1682242
DB10624	889669
DB10625	901283
DB10626	882482
DB10627	901265
DB10628	1372002
DB10628	612531
DB10628	1679617
DB10628	899378
DB10629	899382
DB10629	1549329
DB10630	577051
DB10630	1012134
DB10631	812910
DB10631	899734
DB10631	125933
DB10632	899742
DB10633	973880
DB10633	476715
DB10634	892317
DB10634	1307718
DB10635	1011060
DB10635	1305725
DB10636	1702668
DB10636	1370769
DB10636	899906
DB10637	1011412
DB10637	1426364
DB10637	610250
DB10638	235940
DB10639	891637
DB10639	1030643
DB10640	319826
DB10640	899359
DB10641	1010926
DB10641	1358901
DB10641	1675059
DB10642	899390
DB10643	1681725
DB10643	899661
DB10644	1315116
DB10644	972601
DB10645	1426921
DB10645	899444
DB10646	971379
DB10647	1675377
DB10647	899877
DB10647	317857
DB10648	901307
DB10648	1678511
DB10650	1311246
DB10651	91266
DB10651	619717
DB10652	883414
DB10653	892526
DB10654	1663191
DB10654	891633
DB10654	1876904
DB10655	1683737
DB10655	1011066
DB10656	1010999
DB10656	480008
DB10657	1686061
DB10657	1426332
DB10657	1011404
DB10658	282397
DB10658	1011426
DB10658	324030
DB10659	1010932
DB10660	1370787
DB10660	1011021
DB10661	1011027
DB10662	1011049
DB10663	899490
DB10664	1011418
DB10664	287516
DB10666	891502
DB10667	1368197
DB10669	1690427
DB10669	895552
DB10670	1010879
DB10671	899637
DB10671	1694818
DB10671	319803
DB10672	899724
DB10672	1364295
DB10673	975763
DB10673	1690884
DB10674	1011043
DB10674	285184
DB10675	1010954
DB10675	259475
DB10675	42769
DB10676	1353217
DB10676	1680649
DB10676	891652
DB10677	485944
DB10677	1010965
DB10677	1680806
DB10678	1676677
DB10678	899873
DB10679	1011633
DB10681	1011017
DB10681	1678863
DB10683	901313
DB10683	1372258
DB10685	259375
DB10685	816821
DB10685	1427046
DB10685	1012140
DB10686	891752
DB10687	259266
DB10688	350173
DB10690	886637
DB10691	974741
DB10693	886638
DB10694	999384
DB10695	999450
DB10696	968426
DB10697	999438
DB10698	999457
DB10699	999463
DB10700	975996
DB10701	967529
DB10702	968130
DB10703	968197
DB10704	349978
DB10706	999487
DB10707	90905
DB10707	889548
DB10707	1315113
DB10707	319786
DB10707	966925
DB10708	901351
DB10708	318224
DB10710	852062
DB10711	852412
DB10712	851882
DB10713	1014731
DB10714	852697
DB10715	852197
DB10716	894750
DB10717	1014774
DB10718	900148
DB10719	852659
DB10720	895353
DB10721	851914
DB10722	851910
DB10723	900045
DB10724	852178
DB10725	852806
DB10727	900108
DB10728	900113
DB10729	852601
DB10730	852597
DB10731	852589
DB10732	995754
DB10733	1006371
DB10734	851736
DB10735	851866
DB10736	899593
DB10736	1369470
DB10737	852260
DB10738	900991
DB10739	1014721
DB10740	852276
DB10741	1111024
DB10742	1415195
DB10742	1013944
DB10743	897403
DB10744	900770
DB10745	1014360
DB10746	852716
DB10747	900731
DB10748	1013913
DB10749	900743
DB10750	852348
DB10751	852367
DB10752	852170
DB10753	852174
DB10754	852376
DB10755	852079
DB10756	897304
DB10757	897332
DB10758	852526
DB10759	851894
DB10760	852096
DB10761	892734
DB10762	896246
DB10763	852046
DB10764	852539
DB10765	851969
DB10766	852152
DB10767	852074
DB10768	1877388
DB10768	852007
DB10788	1300180
DB10789	1300184
DB10790	1300182
DB10795	763096
DB10796	763098
DB10797	763100
DB10798	797629
DB10799	797631
DB10800	797635
DB10801	797633
DB10802	1005929
DB10803	807219
DB10804	76469
DB10805	804187
DB10805	89890
DB10807	967033
DB10808	852687
DB10809	966943
DB10810	967111
DB10811	967960
DB10812	972365
DB10813	966995
DB10814	967721
DB10815	852491
DB10816	852087
DB10817	883442
DB10818	995699
DB10819	1192997
DB10820	1192968
DB10821	1193003
DB10822	966979
DB10823	1192992
DB10824	1192729
DB10825	971198
DB10826	1314592
DB10827	968401
DB10828	968422
DB10829	1677607
DB10829	899355
DB10830	891647
DB10831	899576
DB10832	852166
DB10833	899550
DB10834	1014385
DB10835	968492
DB10836	852225
DB10837	1663373
DB10837	852132
DB10838	1014766
DB10839	995727
DB10840	905088
DB10841	1014391
DB10842	1014395
DB10843	1014399
DB10844	1006258
DB10845	966692
DB10846	968114
DB10847	968123
DB10848	968506
DB10849	968502
DB10850	968467
DB10851	971166
DB10852	28857
DB10852	904498
DB10852	1424898
DB10853	901303
DB10856	895488
DB10857	894961
DB10858	1014735
DB10859	1014447
DB10860	1232637
DB10861	900025
DB10862	972480
DB10864	901365
DB10865	466198
DB10866	973447
DB10867	854025
DB10868	895538
DB10869	894795
DB10870	995707
DB10871	851981
DB10872	1117083
DB10873	852128
DB10874	882485
DB10875	901191
DB10876	895503
DB10877	895507
DB10879	1006506
DB10880	895515
DB10881	895542
DB10882	899645
DB10883	899650
DB10884	1310040
DB10885	899452
DB10887	900999
DB10888	901011
DB10889	900987
DB10890	901329
DB10891	976711
DB10892	1684776
DB10892	883459
DB10892	319809
DB10893	1192987
DB10894	898324
DB10895	900764
DB10896	900758
DB10897	319780
DB10897	1676925
DB10897	1006340
DB10898	895527
DB10899	1014707
DB10900	1014739
DB10901	1232604
DB10902	1014743
DB10903	892360
DB10904	974140
DB10905	1309390
DB10905	901195
DB10906	1358491
DB10906	1014711
DB10907	1690070
DB10907	1309391
DB10907	901203
DB10908	900788
DB10909	852011
DB10910	852509
DB10911	899611
DB10912	900704
DB10913	901346
DB10914	900131
DB10915	968413
DB10916	1014755
DB10918	882488
DB10919	891695
DB10919	259463
DB10921	1006495
DB10922	1014690
DB10923	900754
DB10924	900750
DB10925	900777
DB10926	852193
DB10927	852532
DB10928	852593
DB10929	852551
DB10933	852264
DB10934	852503
DB10935	314411
DB10936	852756
DB10937	852311
DB10941	852124
DB10942	852205
DB10943	852233
DB10945	852306
DB10946	852613
DB10947	851942
DB10948	851955
DB10949	852605
DB10950	852704
DB10952	852802
DB10953	852106
DB10954	852070
DB10955	854163
DB10956	1297529
DB10957	1297537
DB10958	1297525
DB10959	1294632
DB10961	1098118
DB10962	1094116
DB10963	1098232
DB10964	1014340
DB10965	1311406
DB10966	1098455
DB10967	1094193
DB10968	1098130
DB10969	1098200
DB10970	1098619
DB10975	967970
DB10976	1098183
DB10977	1010915
DB10977	891721
DB10977	1373895
DB10979	1315126
DB10980	1006510
DB10980	1306883
DB10981	1314656
DB10981	974687
DB10982	1354504
DB10982	1011627
DB10983	319823
DB10983	974527
DB10984	1010971
DB10984	33093
DB10986	1098257
DB10988	1098189
DB10989	1744836
DB10989	253174
DB10989	816130
DB10989	798361
DB10990	1300806
DB10991	1300186
DB10997	1865503
DB11003	404774
DB11003	1368371
DB11003	106453
DB11005	852844
DB11007	897499
DB11009	1925437
DB11009	892539
DB11010	1426437
DB11010	892543
DB11014	892584
DB11014	1421430
DB11014	1098247
DB11018	894987
DB11021	852479
DB11022	638093
DB11022	1368357
DB11025	995703
DB11026	995738
DB11027	1294634
DB11028	1294628
DB11029	1294630
DB11030	1297531
DB11031	1297535
DB11032	1297533
DB11033	1297527
DB11033	285170
DB11050	1716523
DB11050	762595
DB11051	1114112
DB11054	1307732
DB11057	32886
DB11057	6972
DB11057	258439
DB11058	317262
DB11058	314779
DB11058	8091
DB11058	203103
DB11059	314542
DB11059	2062
DB11059	491498
