unii 	 drugbank_id 
2J3YBM1K8C	DB09128
Z310X5O5RP	DB09129
KB1PCR9DMW	DB09129
789U1901C5	DB09130
P484053J2Y	DB09131
S2QG84156O	DB09131
99J2XUF1JT	DB09132
L0ND3981AG	DB09132
16CHD79MIX	DB09133
XUW72GOP7W	DB09133
KDN276D83N	DB09133
31J5U3Q9ZN	DB09133
N3RIB7X24K	DB09134
A4YJ7J11TG	DB09135
39N9K8S2A4	DB09136
7PV0B6ED98	DB09137
X89XV46R07	DB09138
V3V5VW82PO	DB09138
MG4KI49HHJ	DB09139
S88TT14065	DB09140
0DE9724IHC	DB09141
M03GIQ7Z6P	DB09142
0RLU3VTK5M	DB09143
W421AI34UW	DB09143
2WP61F175M	DB09144
059QF0KO0R	DB09145
FZ7NYF5N8L	DB09146
QK8899250F	DB09147
UBY79OCO9G	DB09147
TLA7312TOI	DB09148
6W15Z5R0RU	DB09149
L49M066S0O	DB09151
N762921K75	DB09152
VA681HRW8W	DB09152
451W47IQ8X	DB09153
RS7A450LGA	DB09154
B22547B95K	DB09154
206GF3GB41	DB09155
712BAC33MZ	DB09156
142M471B3J	DB09157
I2ZWO3LS3M	DB09158
42FOP1YX93	DB09160
971Z4W1S09	DB09161
63G354M39Z	DB09162
R6V6N63VUJ	DB09162
3B744AG22N	DB09163
QTJ2VIW97T	DB09164
5L76I61H2B	DB09165
A76XI0HL37	DB09166
W13O82Z7HL	DB09167
3H0042311V	DB09167
L9P31JAO37	DB09168
V990X77S2I	DB09169
MG6JW60TUG	DB09170
9658A8O6GK	DB09171
6GDT77PQBW	DB09172
07V1H7R6ZN	DB09173
7H7YQ564XV	DB09174
Q2U943H24P	DB09175
I45R05QM0Z	DB09177
S07S9928YH	DB09178
03DNV05OD4	DB09179
954535Y32Y	DB09180
36QM58LVGU	DB09181
20742ZOB3G	DB09181
9BV2D1A57H	DB09182
DE54EQW8T1	DB09183
R2M8F5TK9T	DB09183
3W9N3F4JOO	DB09184
CP012282EU	DB09184
5I5Y2789ZF	DB09185
OQW30I1332	DB09185
17NV064B2D	DB09186
9GIR4SV22T	DB09187
2OWK6X9N16	DB09188
IT56261A5A	DB09189
5PY881HC79	DB09190
C6Z73MW6CR	DB09191
6L5FH5A43E	DB09192
KAI6MVO39Z	DB09194
0M14O7T47Q	DB09195
850TB2B172	DB09196
2KT2C544LR	DB09196
977BAL0NR7	DB09197
TN5WJ92YGP	DB09197
MY89F08K5D	DB09198
95C712E83P	DB09198
QOV2JZ647A	DB09199
3A3N0634Q6	DB09200
U8QXS1WU8G	DB09201
QK318GVY3Y	DB09202
PEG5DP7434	DB09203
394E3P3B99	DB09204
PW8QYA7KI0	DB09205
31L760807H	DB09206
827T79ILE7	DB09206
R581OT55EA	DB09208
LPP64AWZ7L	DB09209
ZH516LNZ10	DB09210
L02U804092	DB09211
3583H0GZAP	DB09212
NDC2M7399S	DB09212
671DKG7P5S	DB09213
6KD9E78X68	DB09214
F24ADO1E2D	DB09215
3G943U18KM	DB09216
Y6V2W4S4WT	DB09217
V7DXN0M42R	DB09218
7C75N0L7FP	DB09219
79W5LFS83K	DB09219
260456HAM0	DB09220
0WA1B15A1Z	DB09221
N94833051K	DB09222
AQ316B4F8C	DB09223
J8WA3K39B7	DB09224
U29O83JAZW	DB09225
2VBY96ASWJ	DB09227
5QS67N4551	DB09228
4Y7UR6X2PO	DB09229
PV23P19YUG	DB09230
4G9T91JS7E	DB09231
0A6746FWDL	DB09231
97T5AZ1JIP	DB09232
7TXJ9MY5V9	DB09233
N4AL7X96GL	DB09234
40ZTP2T37Q	DB09235
3BR983K69O	DB09235
260080034N	DB09236
0P6NLP6806	DB09237
6O4754US88	DB09238
Z81N45O25Z	DB09239
1G8C7QS9SR	DB09239
9844OS3B0J	DB09240
8NAP7826UB	DB09241
T42P99266K	DB09241
CC6X0L40GW	DB09242
6CTK2FB9QM	DB09243
V39YPH45FZ	DB09244
5T206015T5	DB09245
XC9FY2SGBG	DB09246
1II9D6CB3J	DB09247
Z5R55CJ4CG	DB09248
0HXY3M6S54	DB09249
37VKD7067M	DB09250
5B3OM8452C	DB09250
8E92V52324	DB09251
TK1T520ASG	DB09252
F5G0P5378C	DB09253
807N226MNL	DB09254
1548R74NSZ	DB09256
UA8SE1325T	DB09257
PUE0TO3XDR	DB09258
P59JKU02CE	DB09258
5XQ9UBJ16W	DB09259
U6K360XMIU	DB09260
V72OT3K19I	DB09261
XJR8Y07LJO	DB09262
1FQ2RY5YHH	DB09263
0LB9J2797D	DB09263
97RWB5S1U6	DB09264
74O62BB01U	DB09265
8IHI69PQTC	DB09266
04NQ160FRU	DB09267
95D580798S	DB09268
VW106606Y8	DB09268
LR57574HN8	DB09268
ER5I1W795A	DB09269
48N6U1781G	DB09269
EJ27X76M46	DB09270
U705VLF0VW	DB09270
1N3H74AYTK	DB09271
0C7M5WE60Q	DB09271
45TPJ4MBQ1	DB09272
MPM23GMO7Z	DB09273
60W3249T9M	DB09274
HS813P8QPX	DB09275
BQE6KE1T4H	DB09275
R3O80H60KX	DB09275
E4768ZY6GM	DB09276
381E0BTR5Q	DB09277
2P3VWU3H10	DB09278
P58222188P	DB09279
4516BN0T4B	DB09279
EGP8L81APK	DB09280
FML8G1U0Y3	DB09281
C2E1CI501T	DB09281
D46583G77X	DB09282
EYG5Y6355E	DB09283
K5F4RU5VQJ	DB09284
YJ3KV70R41	DB09284
R133MWH7X1	DB09285
5402501F0W	DB09286
IT085U64JB	DB09286
30IQX730WE	DB09287
N72LMW566G	DB09287
5CHW4JMR82	DB09288
SH41QYH8E5	DB09288
0T493YFU8O	DB09289
YG0E19592I	DB09289
7ZRO0SC54Y	DB09290
9551LHD87E	DB09290
NLE429IZUC	DB09291
J7Z9DBN8J0	DB09291
57O5S1QSAQ	DB09291
17ERJ0MKGI	DB09292
4GC1FOQ22U	DB09293
29VCO8ACHH	DB09293
JFK78S0U9S	DB09295
2302768XJ8	DB09296
OU2YM37K86	DB09297
33X338MNE4	DB09298
EL9943AG5J	DB09299
FWF6Q91TZO	DB09299
0GH9JX37C8	DB09300
6IC1M3OG5Z	DB09301
7VZ9466BAB	DB09301
V5E8ELO4W9	DB09301
2ZAJ1K50XH	DB09301
8QTV3DTT8W	DB09301
4T078B3Z6V	DB09301
R27OH35FYQ	DB09301
Q75WVO004L	DB09301
PP0SHH6V16	DB09302
LKC0U3A8NJ	DB09303
7L38105Z6E	DB09304
9VOZ30EO2Y	DB09304
240J927J1R	DB09305
7X768418RT	DB09305
2QW3FL6OPA	DB09306
M15TM76Y3L	DB09306
3V3Z2HK4LS	DB09307
9U1ETH79CK	DB09308
YX09Z4QW5Y	DB09309
IPN75MD9DR	DB09309
NU23Q531G1	DB09310
8F049NKY49	DB09311
475247QF1Z	DB09312
Z40X7EI2AF	DB09313
75JR975T11	DB09313
HQ43CN02U9	DB09313
PPP8783IQ1	DB09314
A0730CX801	DB09314
X3P9A5HNYF	DB09315
3I8Y076A0E	DB09316
JM2621P2LS	DB09317
8L6LAK9BTR	DB09318
1LW5K9CIR1	DB09320
SOI2LOH54Z	DB09321
0J6Z13X3WO	DB09322
N57JI2K7WP	DB09322
PTX099XSF1	DB09322
RIT82F58GK	DB09323
S4TF6I2330	DB09324
DKQ4T82YE6	DB09324
8ZYQ1474W7	DB09325
9OQO0E343Z	DB09326
HMI5GR78FR	DB09327
3C06JJ0Z2O	DB09330
RDL94R2A16	DB09330
4Z63YK6E0E	DB09331
2OVL75B30W	DB09332
F604ZKI910	DB09333
50S7W5M9ZZ	DB09333
F316LLW9WW	DB09333
7QVV6I50DT	DB09335
2IXX802851	DB09335
9UFH75HT7S	DB09336
K21NZZ5Y0B	DB09337
7RDI07K19U	DB09338
5X1IO031V8	DB09338
77OCC8FTPV	DB09339
4F05V145YR	DB09340
XRJ0P5FAYO	DB09340
IY9XDZ35W2	DB09341
EPD1EH7F53	DB09342
K490D39G46	DB09342
NGO10K751P	DB09343
4H59KLQ0A4	DB09343
ED959S6ACY	DB09344
068X84E056	DB09345
88AYB867L5	DB09345
CM1N99QR1M	DB09346
1I3Z5LHR6P	DB09346
RJY6JR42WQ	DB09346
V717MS5D5B	DB09346
O65Q227UIC	DB09346
24256BQV7M	DB09347
5GF4B2I1DD	DB09347
6RC3ZT4HB0	DB09348
70BT6OQT2Q	DB09349
LWK91TU9AH	DB09350
75O9XHA4TU	DB09351
8MR4W4O06J	DB09351
FQR280JW2N	DB09352
59IG47SZ0E	DB09352
70FD1KFU70	DB09353
NJ7YR2EV0D	DB09353
1O6C93RI7Z	DB09357
H192N84N1G	DB09363
28F9E0DJY6	DB09372
IX6J1063HV	DB09374
BVS505O332	DB09375
5172AI8LRR	DB09376
732T8851QH	DB09376
2PU6O23V1G	DB09379
3ASP8Q3768	DB09381
3J8Q1747Z2	DB09389
E4GA8884NN	DB09394
NVG71ZZ7P0	DB09395
4550K0SC9B	DB09395
38M219L1OJ	DB09396
556Q0P6PB1	DB09397
9L75099X6R	DB09398
59XN63C8VM	DB09407
02F3473H9O	DB09407
I01G0EJC3B	DB09409
4J9FJ0HL51	DB09413
CI71S98N1Z	DB09414
42255P5X4D	DB09418
A1TA934AKO	DB09419
98QPV8670C	DB09420
29UKX3A616	DB09420
5Y5F15120W	DB09421
241ATL177A	DB09422
5K3UP561AX	DB09425
7UIT3ZGC8E	DB09425
KH7I04HPUU	DB09449
BWZ7K44R51	DB09449
94255I6E2T	DB09449
E1W4N241FO	DB09449
22ADO53M6F	DB09449
70WT22SF4B	DB09449
5QWK665956	DB09449
593YOG76RN	DB09449
3980JIH2SW	DB09449
576O9IZ534	DB09456
W4888I119H	DB09459
45P3261C7T	DB09460
PDC6A3C0OX	DB09462
36KCS0R750	DB09472
0YPR65R21J	DB09472
LGX9OL562T	DB09473
Q508Q118JM	DB09477
GV0O7ES0R3	DB09477
F0Z746KRKQ	DB09479
0IHC698356	DB09481
A20F9XAI7W	DB09488
58TD96H03I	DB09490
D8L75GM22O	DB09493
936JST6JCN	DB09494
G63QQF2NOX	DB09495
4Y5P7MUD51	DB09496
5R78837D4A	DB09498
7K79Y2EKKP	DB09499
L0IYT1O31N	DB09499
HX1032V43M	DB09499
0Z5B2CJX4D	DB09502
7389YR3OOV	DB09509
W6KX9E6D8X	DB09510
TYU5GP6XGE	DB09512
WBZ6M63TEE	DB09513
6HT8U7K3AM	DB09516
CC9149U2QX	DB09517
XV74C1N1AE	DB09526
A0426J905J	DB09532
M94R1PM439	DB09534
5A68WGF6WM	DB09535
15FIX9V2JP	DB09536
6E43AWY083	DB09537
D87YGH4Z0Q	DB09539
LAV5U5022Y	DB09543
23X1185WBO	DB09546
Z05ZE98FV8	DB09552
JI2B19CR0R	DB09552
B10YD955QW	DB09555
2BT4C47RUI	DB09559
RCS9EQ01V4	DB09561
M4AS4XGD4Q	DB09563
54Q18076QB	DB09564
6UYK2W1W1E	DB09567
F85N2YHE4E	DB09568
71050168A2	DB09570
46CWK97Z3K	DB09570
Y24T9BT2Q2	DB09571
3U7E3O07S8	DB09877
FLV5I5W26R	DB10076
KZ3L01D2PC	DB10276
25VC15141Q	DB10276
JU499IS53H	DB10276
236YGP181O	DB10276
6334XMP4KC	DB10276
L1977Q86S5	DB10276
FK894Q51YE	DB10283
583WCD0IZI	DB10284
7MBD4K530D	DB10285
TGJ6YZC4W7	DB10286
4M543JVT7G	DB10287
5Q768OY0GI	DB10288
SK54I0S386	DB10289
XK87D9J012	DB10290
2E1M7F958B	DB10291
25N8E57V6T	DB10292
54EC0SE5PZ	DB10293
2VF3V7175U	DB10294
5SKG37872O	DB10295
Z9HK08690W	DB10296
0K0S2P98ZJ	DB10297
B970MQT365	DB10298
61746O90DY	DB10299
Z845VHQ61P	DB10300
6LTE2DNX63	DB10301
J2D279PEM5	DB10302
53JIL371NS	DB10310
759RAC446C	DB10311
68S8VCN34F	DB10312
55644W68FD	DB10313
94Y15HP7LF	DB10314
MFZ8I7277D	DB10315
47QB6MX9KU	DB10316
52202H034Z	DB10317
GPV39ZGD8C	DB10318
H9NOI61UH1	DB10319
E11P4F3X4S	DB10320
4FVB62AFF1	DB10321
CGS5KI3Q2M	DB10322
N8R9GL539D	DB10323
57F7254B6Q	DB10324
X1K54R2P9I	DB10325
669818346F	DB10326
313LJP87ET	DB10327
DL82PE6ANE	DB10328
328VNB72T8	DB10329
N967BGT6XW	DB10330
S46U1CM432	DB10331
G1GFK9898U	DB10332
667Y1EG6EW	DB10333
3RED79E75R	DB10334
23036553F6	DB10335
5K0VU709JD	DB10336
9W2T4OSF98	DB10337
V3FC0DK9XS	DB10338
7NLV25LOSI	DB10339
PYD255827T	DB10340
2MGG3XW1L2	DB10341
LUY6P8763W	DB10342
2XQ558L16Z	DB10343
C5529G5JPQ	DB10344
EYO007VX98	DB10345
24SO2J296O	DB10346
G684LX721Q	DB10348
V003SHB7VK	DB10349
34X886W1H4	DB10350
175F461W10	DB10351
JQ5HI5004M	DB10352
7U437HHU5C	DB10353
P6K070AR8V	DB10354
766QT72BK6	DB10355
2QOF601J1M	DB10356
74PD8J616H	DB10357
N52MIQ81ZW	DB10359
V825XJG64G	DB10360
89BAT511BD	DB10361
030R993R8E	DB10362
ZGS382Y3AV	DB10363
54UN9R2798	DB10364
577VA5B4HP	DB10365
ZO990O27NP	DB10366
098LKX5NCN	DB10368
V38QUQ7861	DB10369
IOL9HH67Y9	DB10370
6EIJ3D04MR	DB10371
ANT994T71D	DB10372
9LYI4RTZ52	DB10373
VOT5MA71M7	DB10374
8KDG09A4GO	DB10375
Z4Y9ZSV4KK	DB10376
A7IKY24TR7	DB10377
43R41XZ627	DB10378
9182Z61D36	DB10379
73B14PX5FW	DB10381
DO87T1U2CI	DB10382
VU8C8SB23P	DB10383
U2AI3H2J5Y	DB10384
9W34L2CQ9A	DB10385
KU1V1898XX	DB10386
RX18M46K8L	DB10387
V174354MDI	DB10388
7C82Y2EF9V	DB10389
YI19RB8YFD	DB10390
YB1308W43O	DB10391
E03U1K03LK	DB10392
BWC8DYU8OS	DB10393
0P46LFE4VC	DB10394
70O1TP6H01	DB10395
1BV28146ZR	DB10396
2147EPR64I	DB10397
6M2JIH93ZN	DB10398
5308ED00EL	DB10399
PR9U2YPF3Q	DB10400
57L1Z5378K	DB10401
A5ODF78EPD	DB10403
2KIK19R45Y	DB10404
7J12CD6O9L	DB10406
DI0ZRJ0MXN	DB10408
758Z9H9WV9	DB10411
390AN9GB09	DB10412
M30XO5X4XD	DB10413
O5V0F26RUW	DB10415
GM3H4U6QS8	DB10416
2RQ1L9N089	DB10417
G9O67I0A8Q	DB10418
5O7CR4P444	DB10419
1FCM16V0FV	DB10420
83B65P4796	DB10421
15XI414745	DB10422
52B29REC7H	DB10424
X88DF51T48	DB10425
9IOA40ANG6	DB10426
D1A2NG69CK	DB10427
TBW53313S7	DB10428
4D7G21HDBC	DB10429
5016WB8B8A	DB10430
4ZWY20GTGO	DB10431
P87YCA1U8R	DB10432
3LN5B70U4W	DB10433
87U156LEN7	DB10434
6M98DC08TZ	DB10435
U6Z259H815	DB10436
D7401PWY6E	DB10437
2072U60DUI	DB10438
3Y1PE1GCIG	DB10439
8JAG41IE4M	DB10440
8476849N1Y	DB10441
15W81V867R	DB10442
4K7Z7K7SWG	DB10443
BV82OL2IZ8	DB10444
1IEK4UDP5M	DB10445
199I7J3JIV	DB10446
978D8U419H	DB10447
SQ89E6LOME	DB10449
QBN8K7055X	DB10450
5C5403N26O	DB10451
2A64U81OQ3	DB10452
605T96G8Y5	DB10453
G515RAI9FY	DB10454
LJT6I6Z8FD	DB10455
928OC2TJDA	DB10456
LC8MEV9S89	DB10457
93963RFO1P	DB10458
1GH3WV23KH	DB10459
544F8MEY0Y	DB10460
PY0JA16R2G	DB10461
0ZK6G3W3BI	DB10462
476DVV63WP	DB10463
426RHB4302	DB10464
5928LJ1441	DB10465
232DMH0XVF	DB10466
O12H03B41R	DB10467
B67NF86HF0	DB10468
G82398SD3I	DB10469
7XW7TB10X9	DB10470
644CZ16IR5	DB10471
68R9X9Y96X	DB10472
0H1V4V5V9L	DB10473
8003NOJ82F	DB10474
700NK45C76	DB10475
NX974IRT8E	DB10478
WIB701MW2H	DB10479
3I9T68187H	DB10480
SVW19ET93C	DB10481
84ZOM591BB	DB10482
M0G28FH9K1	DB10483
380W4HYR6N	DB10484
OZJ4OE173N	DB10485
TX1ER5UV3T	DB10486
96LRW14765	DB10487
Y3FRX92Z0E	DB10488
ON2T85TA2O	DB10489
57W5SO585B	DB10490
M3S672G75O	DB10491
5AN5LR8L3F	DB10493
GOA51670YV	DB10494
5Q246DS5BS	DB10495
ARW43087I1	DB10496
F1KAH8374D	DB10498
1564HD0N96	DB10499
3Z252A2K9G	DB10500
B423VGH5S9	DB10501
269CJD5GZ9	DB10502
Z1EJP3037Z	DB10503
SDS87L369F	DB10504
4AJZ4765R9	DB10505
5PWM7YLI7R	DB10506
N9D69B2Q7Y	DB10508
XKR79OET1K	DB10510
UOI4FT57BZ	DB10511
N0Y68724R3	DB10512
GW0W1Y9I97	DB10513
8QF5D5H6UH	DB10514
L56Z1JK48B	DB10515
48268V50D5	DB10516
44IDY6DTKX	DB10517
BUC5I9595W	DB10518
0X8Q245Y7B	DB10519
5S29HWU6QB	DB10520
3RT3536DHY	DB10523
JFH385Y744	DB10525
E88KKF623O	DB10526
YY7C30VXJT	DB10527
3E0I92Z2GR	DB10528
4IPS17B70T	DB10530
T197LO581X	DB10531
V1V998DC17	DB10532
6X543N684K	DB10533
O82C39RR8C	DB10534
73W9IQY50Q	DB10535
RN8P45F92A	DB10536
24RS0A988O	DB10538
5PO6NN3RRJ	DB10539
112YH1ZMX2	DB10540
ZQ6LG2C39M	DB10541
XE5K5I4RP7	DB10542
917J3173FT	DB10543
54C8E6W6JY	DB10544
58RXI817UT	DB10545
2M6QWV94OC	DB10547
492225Q21H	DB10548
5EVU04N5QU	DB10549
S614XWR17V	DB10550
W4X7H8GYFM	DB10551
3OKE88I3QG	DB10552
QE1QX6B99R	DB10553
F14P91GB5F	DB10555
4J4DOU3HEK	DB10556
KM66971LVF	DB10557
2A88ZO081O	DB10558
6815CPT6ZJ	DB10559
CFE1S8DYWD	DB10562
659G217HPG	DB10563
7Y1255HVXR	DB10566
1U601HV1HW	DB10567
L7HT8F1ZOD	DB10568
6WO75C6WVB	DB10569
9961HBA483	DB10570
4J2TY8Y81V	DB10571
Z4KHF2C175	DB10573
V2T3IHT3E2	DB10574
8E9NT44R8I	DB10575
Q74T35078H	DB10576
1V3SHR7QB7	DB10577
231473QB6R	DB10578
4J2I0SN84Y	DB10579
GH42T47V24	DB10580
VK8C112WTS	DB10581
36R82U4DL6	DB10582
K3W1N8YP13	DB10583
9WN2H714TG	DB10603
JLG9853E2P	DB10604
3K873H631W	DB10605
3EM4VW6TQN	DB10606
Z91WAU43WC	DB10607
Y69HPD48AI	DB10608
6LK42KUV6W	DB10609
W8N8R55022	DB10611
79U8P8X3Q5	DB10613
ZB2SV6JJY5	DB10614
0WLY635722	DB10615
BKZ683617P	DB10616
34EX28T4C1	DB10617
CYO6K3VM7F	DB10618
5JKY494U4L	DB10619
WF621S7K14	DB10620
7062I37LB3	DB10621
76780GX08D	DB10622
D380C73WOU	DB10623
9VVF5SCM9I	DB10624
01695YPV36	DB10625
7TI7U5PF2U	DB10626
IA4C8ND0DT	DB10627
8A6OMU3I8L	DB10628
NXH9EU7QU9	DB10629
1L29G6428X	DB10630
0MVO31Q3QS	DB10631
3GOV20705G	DB10634
8CZS546954	DB10635
4N14V5R27W	DB10636
KH3E3096OO	DB10637
4F3W47PLBE	DB10638
M98C8416QO	DB10639
71ES77LGJC	DB10641
KHX46H31F8	DB10642
138LUT2DWV	DB10643
W5K7RAS4VK	DB10644
6O38V6B52O	DB10645
6HD2W46UEG	DB10646
58FMD0Q0EV	DB10647
M9WGG9Z9GK	DB10648
G280W4MW6E	DB10651
Z38C7FBM49	DB10652
3H5U5CX7KO	DB10653
IW0OM96F6O	DB10654
Y5432RGW8N	DB10655
65KD9TD4C3	DB10656
I629I3NR86	DB10657
KU94FIY6JB	DB10658
L2V28YP49S	DB10661
N91637DNW9	DB10662
786YV7B602	DB10663
K5877MW0LE	DB10664
3SW678MX72	DB10666
2944357O2O	DB10667
I5GZG55B36	DB10669
WS0Y3M85RF	DB10670
W2FH8O2BBE	DB10671
K48IKT5321	DB10672
8DS6G120HJ	DB10674
61ZBX54883	DB10675
AEE24M3MQ9	DB10676
0E5AT8T16U	DB10677
X72Z47861V	DB10678
M29DW54Q9E	DB10679
60RO23IR87	DB10681
J7I2T6IV1N	DB10683
6L966A1IMR	DB10685
0XH1TH76XZ	DB10686
PV7823W303	DB10688
LN7IM9RDEA	DB10690
BN2DNW66IQ	DB10691
5X9Y89ENI9	DB10693
3J888Y9L13	DB10694
49W168AES4	DB10695
TGO054E31O	DB10696
W042YAB8JC	DB10697
V4OQR60A5P	DB10698
5964J742O8	DB10699
UPX000VMIF	DB10700
62TY3X4N9Z	DB10701
XQ14H1462M	DB10702
CA33Q4013Q	DB10703
YIH315U1TU	DB10704
O0HJ02QBWN	DB10706
70LDW53ROO	DB10707
4110YT348C	DB10708
6YR2608RSU	DB10710
TVA75O7S63	DB10711
MRJ91HVV4H	DB10712
50HCQ1NYV5	DB10713
FAY1Y90VJ9	DB10714
2XO08315X1	DB10715
3ZO9YGZ8ZJ	DB10716
I6KAZ8AO1O	DB10717
257GC6QO0Q	DB10718
6AU0ZD8T1O	DB10719
59WAV8G5X5	DB10720
Z0F2YK1B7H	DB10721
7X8HL8GRTM	DB10722
1FH355G8HF	DB10723
23H70FYJ5U	DB10724
43IR7KR479	DB10725
PM6E3FG1QK	DB10727
S8A4X05W7J	DB10728
0G82TT8ZFY	DB10729
15L060HV8H	DB10730
7JWJ3HXZ9U	DB10731
E2B4Q4BXJG	DB10732
BS3OW0RZ4K	DB10733
E4CG5Q55M1	DB10734
95447163DG	DB10735
51I6N3XIML	DB10736
294L626TT0	DB10737
57BTU4547U	DB10738
02RVY6X9EC	DB10739
9HC15X34LX	DB10740
HGH5K3653K	DB10741
6U600U1326	DB10742
0U790UB32K	DB10743
4O1FFR8ARN	DB10744
E3A7U1HWIO	DB10745
042SUA2DS9	DB10746
QJB9OQO689	DB10747
P6818UI2E4	DB10748
3MDX759C0W	DB10749
0MGE63QPFJ	DB10750
68P4F4M6VD	DB10751
808UWJ59FI	DB10752
ER172J09FM	DB10753
H8QYU50Z2D	DB10754
WQ3S5294XY	DB10755
JQ87AA60GU	DB10756
BBO1IJ3ZIW	DB10757
662J7FTA7T	DB10758
5W6JAI84OI	DB10759
86LWA5503I	DB10760
K1301R7883	DB10761
57KIJ4772H	DB10762
DNB59M1NVU	DB10763
13KFG30UBR	DB10764
O4AB4546TP	DB10765
6532U64A3X	DB10766
26U0BU8G83	DB10767
81GS97HVFO	DB10768
8C367IY4EY	DB10788
63GD90PP8X	DB10789
1O0600285A	DB10790
0LVY784C09	DB10795
23JE9KDF4R	DB10796
459ROM8M9M	DB10797
RE9A0H8OAB	DB10798
2J57K2523T	DB10799
MI340WV90B	DB10800
Z6R9D1D3KJ	DB10801
5I5HVC73I8	DB10802
7194H8W3KT	DB10803
5H5854UBMZ	DB10804
PY4EET359T	DB10805
Q222J2186W	DB10807
17RH99LQ7G	DB10808
T069R9OPVG	DB10809
1XSC3BB35Z	DB10810
AZJ5XKM7W3	DB10811
7ORP6R724L	DB10812
A17SE577FM	DB10813
FEE198DK4Q	DB10814
2WZG2G15WX	DB10815
GG8WX068MX	DB10816
HR6H5057CO	DB10817
91M9RWP3TD	DB10818
W5U19AK212	DB10819
6K41G30A6U	DB10820
1X92VM01YP	DB10821
KO7V58BY40	DB10822
DHI513VXU7	DB10823
Y0M7LGE3Z8	DB10824
0N3Z1P4B2W	DB10825
G0O5980Z7W	DB10826
T8678F0P0Q	DB10827
Z4MD1809H1	DB10828
2U0KZP0FDW	DB10829
1LIB31N73G	DB10830
3538FNV8AY	DB10831
R889N2L976	DB10832
3R393IX840	DB10833
0V3J4YEX2W	DB10834
9Y53ZS6I82	DB10835
Q4T1SJ3046	DB10836
W7NU4B5CIY	DB10837
IVU789297D	DB10838
1M4E76V32I	DB10839
C91ZMT66YA	DB10840
RZ55S3AQOJ	DB10841
B7B86Y84R8	DB10842
N4F4RQ7BY7	DB10843
49VI1ZSO06	DB10844
41Y752Y34M	DB10845
H20KU95UBG	DB10846
HJ4L70T1ZP	DB10847
2VWV12V9WR	DB10848
KSY1AWN59I	DB10849
X92O101CS2	DB10850
EFN1AL1YP0	DB10851
5MG5Z946UO	DB10852
93T4562ZI3	DB10853
TOQ97Z8644	DB10856
9EL3384IQY	DB10857
9L67M8B78R	DB10858
UVC3Z60VTX	DB10859
341PDX5PLM	DB10860
RPX7J99EXW	DB10861
Q5YG47WU3D	DB10862
AG9BNA51DQ	DB10864
O64JF11198	DB10865
P9S201X6LH	DB10866
05S7L91ZTR	DB10867
C27W02JU62	DB10868
7779K0857Y	DB10869
6JR6JTN25S	DB10870
ZIO18VN6HJ	DB10871
63TBJ590BL	DB10872
GQM6LVU5V8	DB10873
83DC4O5TD3	DB10874
T3PW93IB4Q	DB10875
16M9MK8C4W	DB10876
KBA5Y6X57N	DB10877
B55BD1QM4Q	DB10879
4F35XG0149	DB10880
7Q7T9Z7QUW	DB10881
O99P60FU6G	DB10882
KPO1Z9N98A	DB10883
TJR6B3R47P	DB10884
5M338IN22E	DB10885
CU781COT7M	DB10887
W34X0P8636	DB10888
QQ00BED0DV	DB10889
E917XHH50V	DB10890
50Y07N9X03	DB10891
SYW0QUB89Y	DB10892
1XY644QKWG	DB10893
FB7IP650ET	DB10894
59070I8M63	DB10895
KV6DYF25M4	DB10896
6M47G7C4SY	DB10897
09N62XQ70Y	DB10898
NBV527E8B4	DB10899
R6H8O3GVL9	DB10900
BML0J15H8W	DB10901
BHS470V9ON	DB10902
9T28I7BPNO	DB10903
00CR8124AS	DB10904
8FCL6A31TX	DB10905
81H2R5AOH3	DB10906
R9N3379M4Z	DB10907
77X11O684J	DB10908
1EDY616508	DB10909
28D6K7E9IP	DB10910
9UC4BM3IZ0	DB10911
R9JBC6687X	DB10912
24SC3U704I	DB10913
1L67OBT731	DB10914
2ZAU32517N	DB10915
85EA9K88OY	DB10918
02WM57RXZJ	DB10919
UU78E56M7L	DB10921
YM2P5UN502	DB10922
Q7Y557L8UZ	DB10923
17Q05812N1	DB10924
6607IKD2XX	DB10925
G2A764T54B	DB10926
Y2U5S5PF22	DB10927
07A108ZKW5	DB10928
V80TPZ0T6J	DB10929
4T82EA86AJ	DB10933
7TLR512M4A	DB10934
296FK85FY6	DB10935
JTK8I03FEI	DB10936
35487N1IC9	DB10941
85Z8OHV3K7	DB10942
62OII98F1T	DB10943
E9H4GR1NMP	DB10945
0GTO5BR99M	DB10946
81214Y871U	DB10947
2Z41EEQ491	DB10948
IIC6H3WF6J	DB10949
2FV55IRB5B	DB10950
P5W45RU6E4	DB10952
FZU040QDS7	DB10953
OCO1LJR5YN	DB10954
76013O881M	DB10955
V34908RT03	DB10956
7PI26E943G	DB10957
J8DAZ3T66L	DB10958
AKT0E6058K	DB10959
2LN3M29LNI	DB10961
255H8VT4RK	DB10962
VBT3DRA2R9	DB10963
VJI0WKK736	DB10964
LD795V73G4	DB10965
B43R30VP73	DB10966
83X1I1RR5F	DB10967
UBW6O1H50I	DB10968
I9D9Z5GCW5	DB10969
JY1BE33I3Y	DB10970
CGF76TP7X6	DB10975
XC209ITL3J	DB10976
D9108TZ9KG	DB10977
8J18RFO4A8	DB10979
22P8DKP670	DB10980
EM5RP35463	DB10981
065C5D077J	DB10982
CW657OBU4N	DB10983
