flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm00005595	CIDs06321296	6321296	ZNRGQMMCGHDTEI-VXGBXAGGSA-N
CIDm00002645	CIDs06321414	6321414	LTINZAODLRIQIX-ZFEISNGRSA-N
CIDm00047419	CIDs06321416	6321416	KEJCWVGMRLCZQQ-YJBYXUATSA-N
CIDm06326970	CIDs06326970	6326970	BUGBHKTXTAQXES-UHFFFAOYSA-N
CIDm00003939	CIDs00003939	6327564	MHFMYGHRYRSFIG-UHFFFAOYSA-L
CIDm00003939	CIDs00003939	6327626	JTNGSVWMHOXLBI-UHFFFAOYSA-M
CIDm06328144	CIDs06328144	6328144	HCWPIIXVSYCSAN-UHFFFAOYSA-N
CIDm00003053	CIDs00003053	6328163	AYFCVLSUPGCQKD-UHFFFAOYSA-L
CIDm06326970	CIDs06328176	6328176	BUGBHKTXTAQXES-AHCXROLUSA-N
CIDm06328526	CIDs06328526	6328526	KPQJSIJSVGOGKZ-UHFFFAOYSA-N
CIDm06328144	CIDs06328538	6328538	HCWPIIXVSYCSAN-YPZZEJLDSA-N
CIDm00000813	CIDs06328542	6328542	ZLMJMSJWJFRBEC-OUBTZVSYSA-N
CIDm06328144	CIDs06328553	6328553	HCWPIIXVSYCSAN-NJFSPNSNSA-N
CIDm00004048	CIDs06328626	6328626	RQZAXGRLVPAYTJ-LRFPJVEJSA-N
CIDm00000160	CIDs06330399	6330399	PXGPLTODNUVGFL-PTTZIUQESA-N
CIDm00021826	CIDs00633091	633091	TZIZWYVVGLXXFV-UHFFFAOYSA-N
CIDm00006436	CIDs00633097	633097	YNDXUCZADRHECN-UHFFFAOYSA-N
CIDm00003268	CIDs00444000	6331609	AZIKDHDHRPJJJQ-CUGULWCMSA-N
CIDm06333887	CIDs06333887	6333887	WIDYMGFHNKRNJY-UHFFFAOYSA-Q
CIDm06333887	CIDs06333887	6333901	AUJRCFUBUPVWSZ-UHFFFAOYSA-N
CIDm00083513	CIDs06335490	6335490	DSAJWYNOEDNPEQ-AKLPVKDBSA-N
CIDm00105153	CIDs06335499	6335499	IGLNJRXAVVLDKE-OUBTZVSYSA-N
CIDm00000813	CIDs06335512	6335512	ZLMJMSJWJFRBEC-BKFZFHPZSA-N
CIDm05359596	CIDs06335515	6335515	RQNWIZPPADIBDY-BJUDXGSMSA-N
CIDm00083606	CIDs06335517	6335517	CIOAGBVUUVVLOB-BJUDXGSMSA-N
CIDm00105153	CIDs06335802	6335802	IGLNJRXAVVLDKE-NJFSPNSNSA-N
CIDm05359596	CIDs06335804	6335804	RQNWIZPPADIBDY-OUBTZVSYSA-N
CIDm00083513	CIDs06335817	6335817	DSAJWYNOEDNPEQ-IGMARMGPSA-N
CIDm06326970	CIDs06335823	6335823	BUGBHKTXTAQXES-IGMARMGPSA-N
CIDm06328144	CIDs06335825	6335825	HCWPIIXVSYCSAN-OIOBTWANSA-N
CIDm00011125	CIDs00011125	6335833	XMNPAWRFUJJEOS-UHFFFAOYSA-N
CIDm00083606	CIDs06335835	6335835	CIOAGBVUUVVLOB-YPZZEJLDSA-N
CIDm00003267	CIDs06335845	6335845	RSEPBGGWRJCQGY-IIDPUWFRSA-N
CIDm06328144	CIDs06336607	6336607	HCWPIIXVSYCSAN-BJUDXGSMSA-N
CIDm00105145	CIDs06336609	6336609	GYHNNYVSQQEPJS-NJFSPNSNSA-N
CIDm05359596	CIDs06336622	6336622	RQNWIZPPADIBDY-YPZZEJLDSA-N
CIDm00105153	CIDs06337037	6337037	IGLNJRXAVVLDKE-RNFDNDRNSA-N
CIDm00083606	CIDs06337043	6337043	CIOAGBVUUVVLOB-AKLPVKDBSA-N
CIDm00083513	CIDs06337046	6337046	DSAJWYNOEDNPEQ-NJFSPNSNSA-N
CIDm00105145	CIDs06337047	6337047	GYHNNYVSQQEPJS-BJUDXGSMSA-N
CIDm05359596	CIDs06337054	6337054	RQNWIZPPADIBDY-NJFSPNSNSA-N
CIDm00083513	CIDs06337055	6337055	DSAJWYNOEDNPEQ-YPZZEJLDSA-N
CIDm00083606	CIDs06337059	6337059	CIOAGBVUUVVLOB-VENIDDJXSA-N
CIDm00000813	CIDs06337060	6337060	ZLMJMSJWJFRBEC-RNFDNDRNSA-N
CIDm00083513	CIDs06337061	6337061	DSAJWYNOEDNPEQ-VENIDDJXSA-N
CIDm00083606	CIDs06337062	6337062	CIOAGBVUUVVLOB-RNFDNDRNSA-N
CIDm00105153	CIDs06337063	6337063	IGLNJRXAVVLDKE-AKLPVKDBSA-N
CIDm00083513	CIDs06337072	6337072	DSAJWYNOEDNPEQ-RNFDNDRNSA-N
CIDm05359596	CIDs06337076	6337076	RQNWIZPPADIBDY-OIOBTWANSA-N
CIDm05359596	CIDs06337077	6337077	RQNWIZPPADIBDY-AKLPVKDBSA-N
CIDm00105153	CIDs06337092	6337092	IGLNJRXAVVLDKE-BJUDXGSMSA-N
CIDm00105153	CIDs06337102	6337102	IGLNJRXAVVLDKE-YPZZEJLDSA-N
CIDm00105153	CIDs06337108	6337108	IGLNJRXAVVLDKE-AHCXROLUSA-N
CIDm00083513	CIDs06337114	6337114	DSAJWYNOEDNPEQ-BKFZFHPZSA-N
CIDm06326970	CIDs06337536	6337536	BUGBHKTXTAQXES-DBXDQKISSA-N
CIDm00105145	CIDs06337546	6337546	GYHNNYVSQQEPJS-IGMARMGPSA-N
CIDm06326970	CIDs06337549	6337549	BUGBHKTXTAQXES-AKLPVKDBSA-N
CIDm06326970	CIDs06337550	6337550	BUGBHKTXTAQXES-RNFDNDRNSA-N
CIDm05359596	CIDs06337553	6337553	RQNWIZPPADIBDY-VENIDDJXSA-N
CIDm05359596	CIDs06337554	6337554	RQNWIZPPADIBDY-FTXFMUIASA-N
CIDm00105153	CIDs06337555	6337555	IGLNJRXAVVLDKE-VENIDDJXSA-N
CIDm00083606	CIDs06337556	6337556	CIOAGBVUUVVLOB-NOHWODKXSA-N
CIDm00083606	CIDs06337557	6337557	CIOAGBVUUVVLOB-FTXFMUIASA-N
CIDm06326970	CIDs06337558	6337558	BUGBHKTXTAQXES-BJUDXGSMSA-N
CIDm00083513	CIDs06337565	6337565	DSAJWYNOEDNPEQ-OUBTZVSYSA-N
CIDm00105145	CIDs06337567	6337567	GYHNNYVSQQEPJS-AKLPVKDBSA-N
CIDm00083513	CIDs06337576	6337576	DSAJWYNOEDNPEQ-DSSHQIQSSA-N
CIDm06326970	CIDs06337578	6337578	BUGBHKTXTAQXES-NJFSPNSNSA-N
CIDm00083606	CIDs06337582	6337582	CIOAGBVUUVVLOB-QQVBLGSISA-N
CIDm00000813	CIDs06337583	6337583	ZLMJMSJWJFRBEC-LZFNBGRKSA-N
CIDm00083513	CIDs06337589	6337589	DSAJWYNOEDNPEQ-DBXDQKISSA-N
CIDm06328144	CIDs06337591	6337591	HCWPIIXVSYCSAN-OUBTZVSYSA-N
CIDm06328144	CIDs06337593	6337593	HCWPIIXVSYCSAN-VENIDDJXSA-N
CIDm05359596	CIDs06337599	6337599	RQNWIZPPADIBDY-AHCXROLUSA-N
CIDm00105145	CIDs06337602	6337602	GYHNNYVSQQEPJS-FTXFMUIASA-N
CIDm00105145	CIDs06337616	6337616	GYHNNYVSQQEPJS-AHCXROLUSA-N
CIDm00083606	CIDs06337617	6337617	CIOAGBVUUVVLOB-IGMARMGPSA-N
CIDm06326970	CIDs06337661	6337661	BUGBHKTXTAQXES-VENIDDJXSA-N
CIDm00002085	CIDs00636374	636374	DJHCCTTVDRAMEH-DUUJBDRPSA-N
CIDm00073303	CIDs00073303	636377	NTUBEBXBDGKBTJ-WGLOMNHJSA-N
CIDm00157688	CIDs00636447	636447	NMDYYWFGPIMTKO-XJKUGCBUSA-N
CIDm00004989	CIDs00708857	6365280	YJGGCARNRYGSPA-IPZCTEOASA-K
CIDm00004989	CIDs00708857	6365307	ZYCUDGIOGBIKAV-IPZCTEOASA-N
CIDm06333887	CIDs06333887	6367608	IRPYFWIZKIOHQN-UHFFFAOYSA-P
CIDm00005771	CIDs00638315	638315	XNOPRXBHLZRZKH-LRXIPZAASA-N
CIDm00005772	CIDs00638316	638316	BJFIDCADFRDPIO-BZOVQMLVSA-N
CIDm00032281	CIDs00638678	638678	XNSAINXGIQZQOO-SRVKXCTJSA-N
CIDm00119830	CIDs05481350	6398764	VCMJCVGFSROFHV-WZGZYPNHSA-N
CIDm04517618	CIDs06398849	6398849	LPXPTNMVRIOKMN-UHFFFAOYSA-N
CIDm06333887	CIDs06333887	6400213	WIDYMGFHNKRNJY-UHFFFAOYSA-O
CIDm00004989	CIDs00708857	6419953	VWRCYAZJKNPEQR-IPZCTEOASA-N
CIDm00003155	CIDs05282425	6420022	XUPZAARQDNSRJB-CULRIWENSA-N
CIDm00004568	CIDs06420032	6420032	VQOXZBDYSJBXMA-GLBPGAGLSA-N
CIDm00132999	CIDs06426711	6426711	ACRHBAYQBXXRTO-UHFFFAOYSA-N
CIDm00003370	CIDs06426826	6426826	SYWHXTATXSMDSB-KTPJVQSHSA-N
CIDm00002367	CIDs06431705	6431705	PLCQGRYPOISRTQ-AQOVLKHPSA-L
CIDm00002367	CIDs00002367	6431707	PLCQGRYPOISRTQ-UHFFFAOYSA-L
CIDm00005238	CIDs00005238	6432001	YFPFNQMIZPDQRR-UHFFFAOYSA-K
CIDm00005238	CIDs00005238	6432028	LVQSCKUKDKAQGO-UHFFFAOYSA-L
CIDm00000813	CIDs06432276	6432276	ZDHURYWHEBEGHO-UHFFFAOYSA-N
CIDm00005409	CIDs06432323	6432323	VOCBWIIFXDYGNZ-XNBFEFEVSA-N
CIDm00004638	CIDs06432434	6432434	ICMWWNHDUZJFDW-IOPHTFFYSA-N
CIDm06433082	CIDs06433082	6433082	LZYXPFZBAZTOCH-UHFFFAOYSA-N
CIDm06433082	CIDs06433082	6433083	RYQOILLJDKPETL-UHFFFAOYSA-N
CIDm00004568	CIDs06433272	6433272	VQOXZBDYSJBXMA-RKEBNKJGSA-N
CIDm00005238	CIDs06433622	6433622	XMBWDFGMSWQBCA-NJFSPNSNSA-N
CIDm00005202	CIDs00005202	6433722	LTEXAUVYLLADEB-BTJKTKAUSA-N
CIDm00003155	CIDs05284550	6433931	XUPZAARQDNSRJB-SJDTYFKWSA-N
CIDm00004989	CIDs00708857	6434144	VWRCYAZJKNPEQR-NIEARKAZSA-N
CIDm00003462	CIDs06434870	6434870	KYBOHGVERHWSSV-VENBMSGHSA-N
CIDm00054313	CIDs06435293	6435293	HIFJCPQKFCZDDL-YPNLERECSA-N
CIDm00054313	CIDs06435378	6435378	HIFJCPQKFCZDDL-SGSAMSKHSA-N
CIDm00006436	CIDs00006436	6436	YNDXUCZADRHECN-JNQJZLCISA-N
CIDm00004989	CIDs00708857	6436405	YJGGCARNRYGSPA-IPZCTEOASA-N
CIDm06437075	CIDs06437075	6437075	XWMVMWTVLSLJGY-FAJPTIRJSA-N
CIDm00000160	CIDs00643782	643782	PXGPLTODNUVGFL-KCAPDITFSA-N
CIDm00444006	CIDs06437877	6437877	AFZFFLVORLEPPO-UVYJNCLZSA-N
CIDm00027400	CIDs00027400	6439699	GGYSHFFKUHGBIK-BTJKTKAUSA-N
CIDm00003777	CIDs06440208	6440208	XXUPXHKCPIKWLR-IZYGNDRDSA-N
CIDm00005772	CIDs00644076	644076	BJFIDCADFRDPIO-DZCXQCEKSA-N
CIDm00008230	CIDs00644077	644077	KBZOIRJILGZLEJ-LGYYRGKSSA-N
CIDm00019190	CIDs06096882	6441906	HDIVZKFFHOZQDS-UHFFFAOYSA-L
CIDm00176872	CIDs06442177	6442177	HKVAMNSJSFKALM-GKUWKFKPSA-N
CIDm00216344	CIDs06445540	6445540	FABUFPQFXZVHFB-PVYNADRNSA-N
CIDm00005636	CIDs06445787	6445787	TVHAZVBUYQMHBC-VLRWBWIZSA-N
CIDm00134019	CIDs00134019	6449873	SVAGFBGXEWPNJC-LVEZLNDCSA-N
CIDm03086685	CIDs06450551	6450551	RITAVMQDGBJQJZ-FMIVXFBMSA-N
CIDm00005238	CIDs06450811	6450811	XMBWDFGMSWQBCA-KLOSUXQXSA-N
CIDm00006451	CIDs00006451	6451	FRPHFZCDPYBUAU-UHFFFAOYSA-N
CIDm00064642	CIDs06451980	6451980	XHKUDCCTVQUHJQ-IFWQJVLJSA-N
CIDm00009904	CIDs06451993	6451993	NPAGDVCDWIYMMC-SHRADXDESA-N
CIDm00005939	CIDs00005939	6452160	ALAFWARLIFSVTH-UHFFFAOYSA-N
CIDm06328144	CIDs06452485	6452485	HCWPIIXVSYCSAN-RNFDNDRNSA-N
CIDm06452749	CIDs06452749	6452749	CVUQAAZGOGWDCF-SAPBVRDASA-N
CIDm00004450	CIDs00176540	6452863	CNNVSINJDJNHQK-UNTBIKODSA-N
CIDm00004450	CIDs00184147	6452867	CNNVSINJDJNHQK-LMOVPXPDSA-N
CIDm06453361	CIDs06453361	6453361	NXNFSFOCVGWVMN-RYUPKEJBSA-N
CIDm00003998	CIDs00003998	6454021	PPPMLTQGTDMRGD-UHFFFAOYSA-N
CIDm00000948	CIDs06455345	6455345	GQPLMRYTRLFLPF-UHFFFAOYSA-O
CIDm00008197	CIDs00008197	6455839	KQFOOODAHPKPHF-UHFFFAOYSA-N
CIDm00064642	CIDs00064642	64642	XHKUDCCTVQUHJQ-RNVKORQYSA-N
CIDm00028332	CIDs00051539	64736	VZPXFHVJUUSVLH-UHFFFAOYSA-N
CIDm06477186	CIDs06477186	6477186	XDAOLTSRNUSPPH-DEOSSOPVSA-N
CIDm00064778	CIDs00064778	64778	FSTGLKRHSQANLP-PQTSNVLCSA-N
CIDm06477186	CIDs06480466	6480466	XDAOLTSRNUSPPH-XMMPIXPASA-N
CIDm00064929	CIDs00064929	64929	MQOBSOSZFYZQOK-UHFFFAOYSA-N
CIDm00065157	CIDs00065157	65157	UDSFVOAUHKGBEK-CNQKSJKFSA-N
CIDm00024450	CIDs00024450	65247	GNSKLFRGEWLPPA-UHFFFAOYSA-N
CIDm00002645	CIDs06526396	6526396	LTINZAODLRIQIX-FBXRGJNPSA-N
CIDm00065370	CIDs00065370	65370	YLOCGHYTXIINAI-XKUOMLDTSA-N
CIDm00441332	CIDs06540459	6540459	DLJKPYFALUEJCK-UEXPUJJTSA-N
CIDm00034058	CIDs00065430	65430	YEEGWNXDUZONAA-RYDPDVNUSA-K
CIDm00012555	CIDs00012555	65464	HNNIWKQLJSNAEQ-UHFFFAOYSA-N
CIDm00002367	CIDs00065478	65478	PLCQGRYPOISRTQ-LWCNAHDDSA-L
CIDm00003734	CIDs00065492	65492	XQZXYNRDCRIARQ-LURJTMIESA-N
CIDm00005318	CIDs00005318	65495	CRKGMGQUHDNAPB-UHFFFAOYSA-N
CIDm00065628	CIDs00065628	65628	YTKUWDBFDASYHO-UHFFFAOYSA-N
CIDm00003636	CIDs00656587	656587	HOZOZZFCZRXYEK-OXDSVUBJSA-M
CIDm00003636	CIDs00656587	656588	YBCNXCRZPWQOBR-BCFWWRBVSA-N
CIDm00033030	CIDs00656638	656638	GTNDZRUWKHDICY-SVFGMATFSA-N
CIDm00032281	CIDs00638678	656645	KPUAAIHTPMAPLR-GJAJEHNISA-N
CIDm00005595	CIDs00656664	656664	XIEGSJAEZIGKSA-KOQCZNHOSA-N
CIDm00005595	CIDs00656664	656665	ZNRGQMMCGHDTEI-FUNVUKJBSA-N
CIDm00003462	CIDs00656680	656680	KYBOHGVERHWSSV-VURPSTOHSA-N
CIDm00005199	CIDs00656822	656822	IPQVTOJGNYVQEO-JLDSCGAUSA-N
CIDm00003680	CIDs00236702	656823	DPHFJXVKASDMBW-RQRKFSSASA-N
CIDm00000961	CIDs00000961	657017	ZGLKHUMYBCEOBT-UHFFFAOYSA-N
CIDm00003911	CIDs00657180	657180	RGLRXNKKBLIBQS-XNHQSDQCSA-N
CIDm00003911	CIDs00657180	657181	GFIJNRVAKGFPGQ-LIJARHBVSA-N
CIDm00003641	CIDs00657190	657190	ALEXXDVDDISNDU-TXNHZKHASA-N
CIDm00003783	CIDs00003783	657230	QVPSGVSNYPRFAS-UHFFFAOYSA-N
CIDm00004895	CIDs00657238	657238	LRJOMUJRLNCICJ-TXNHZKHASA-N
CIDm00005419	CIDs00005419	657258	BJORNXNYWNIWEY-UHFFFAOYSA-N
CIDm00004031	CIDs00004031	657305	PLGQWYOULXPJRE-UHFFFAOYSA-N
CIDm00006436	CIDs00657338	657338	YNDXUCZADRHECN-YYQDXFJASA-N
CIDm00222786	CIDs00657382	657382	MFYSYFVPBJMHGN-YMLCXZJMSA-N
CIDm00042395	CIDs00657386	657386	FZCHYNWYXKICIO-NQJCFCBCSA-N
CIDm00065840	CIDs00065840	65840	DEMLYXMVPJAVFU-UHFFFAOYSA-N
CIDm00002367	CIDs05702037	6602441	VQODGRNSFPNSQE-QCYOSJOCSA-N
CIDm00002367	CIDs06431705	6602501	VQODGRNSFPNSQE-IQSBSNNESA-N
CIDm00002308	CIDs06603734	6603734	NBMKJKDGKREAPL-VEUIHFRWSA-N
CIDm00222786	CIDs06603771	6603771	MFYSYFVPBJMHGN-QTVBWEJTSA-N
CIDm00002914	CIDs06603774	6603774	UWFYSQMTEOIJJG-KDUXJDSCSA-N
CIDm00006238	CIDs06603871	6603871	DBPWSSGDRRHUNT-RLLAOZKESA-N
CIDm00003636	CIDs06604011	6604011	YBCNXCRZPWQOBR-MIPFZEOLSA-N
CIDm00084003	CIDs06604122	6604122	BWHLPLXXIDYSNW-RFVHGSKJSA-N
CIDm00003370	CIDs06604260	6604260	SYWHXTATXSMDSB-CYYHDTDOSA-N
CIDm00003783	CIDs06604272	6604272	BMUKKTUHUDJSNZ-DEYYWGMASA-N
CIDm00004048	CIDs06604274	6604274	RQZAXGRLVPAYTJ-FIJLXMTKSA-N
CIDm00003680	CIDs06604290	6604290	AKUJBENLRBOFTD-HWPUDESJSA-N
CIDm00004568	CIDs06604297	6604297	VQOXZBDYSJBXMA-AOCGJXBHSA-N
CIDm00004031	CIDs06604311	6604311	VYVKHNNGDFVQGA-IBGZPJMESA-N
CIDm00003553	CIDs06604313	6604313	MUQNGPZZQDCDFT-RSYBUCNYSA-N
CIDm00032169	CIDs06604377	6604377	QTGIAADRBBLJGA-VIFPVBQESA-N
CIDm00003056	CIDs06604390	6604390	BOBLHFUVNSFZPJ-UVUAMPLCSA-N
CIDm00005318	CIDs06604421	6604421	AFNXATANNDIXLG-SFHVURJKSA-N
CIDm00003736	CIDs06604433	6604433	DGAIEPBNLOQYER-RKDXNWHRSA-N
CIDm00004240	CIDs06604444	6604444	WOFMFGQZHJDGCX-HXPAVOSYSA-N
CIDm00003741	CIDs06604447	6604447	AMDBBAQNWSUWGN-RKDXNWHRSA-N
CIDm00028332	CIDs06604497	6604497	VZPXFHVJUUSVLH-VNJAQMQMSA-N
CIDm00004989	CIDs06604547	6604547	VWRCYAZJKNPEQR-QLDJEKDISA-N
CIDm00005199	CIDs66509050	66509050	IPQVTOJGNYVQEO-LKZFMXKJSA-N
CIDm00005772	CIDs66509065	66509065	BJFIDCADFRDPIO-LMAYXQCMSA-N
CIDm00005771	CIDs66509066	66509066	XNOPRXBHLZRZKH-LMXNSBJCSA-N
CIDm00021800	CIDs66509073	66509073	CIWBQSYVNNPZIQ-JRZCQYLUSA-N
CIDm00004568	CIDs66509115	66509115	VQOXZBDYSJBXMA-BYOAELRTSA-N
CIDm00047419	CIDs66524416	66524416	KEJCWVGMRLCZQQ-UXXYIVIXSA-N
CIDm00132970	CIDs66575059	66575059	UVIQSJCZCSLXRZ-UPAVVSDGSA-N
CIDm00222786	CIDs00222786	66577700	WXJOSSFBMXLVMP-HNGAPHHWSA-N
CIDm00029089	CIDs66586232	66586232	KUXUALPOSMRJSW-IFWQJVLJSA-N
CIDm00065628	CIDs00065628	66600935	TWBJYCLUHINEDN-UHFFFAOYSA-N
CIDm00004638	CIDs66605614	66605614	ICMWWNHDUZJFDW-HRWCFFJZSA-N
CIDm00005877	CIDs66605761	66605761	PLBHSZGDDKCEHR-KHOPZKAPSA-N
CIDm00021800	CIDs00146364	66606135	UQSWQLCVQAREEF-XGLYSLNUSA-M
CIDm00128549	CIDs66608625	66608625	AHYHTSYNOHNUSH-HZZCBIDNSA-N
CIDm10465263	CIDs11658859	66613436	JKGORTUHWOXMKJ-QRPNPIFTSA-N
CIDm10465263	CIDs11658859	66613635	BOKGRJHFZCLFOV-QRPNPIFTSA-N
CIDm10465263	CIDs11658859	66613666	CRQAJMWTEJWYDF-QXGOIDDHSA-N
CIDm10465263	CIDs11658859	66613667	DMVPIZXFRRUDFE-QRPNPIFTSA-N
CIDm10465263	CIDs66613668	66613668	CRQAJMWTEJWYDF-JZGIKJSDSA-N
CIDm00004048	CIDs00011683	66617845	RLVUWVINYIQHKW-JRWBWLLZSA-N
CIDm00012597	CIDs00012597	66623903	QDYKEKNGTGHNQY-VFQQELCFSA-N
CIDm00073303	CIDs00073303	66650111	NUXUFXCQBLHVSS-OIVHTQPRSA-N
CIDm00004101	CIDs00004101	66662330	LPZGTIGXFMKUBF-UHFFFAOYSA-N
CIDm09930048	CIDs11291023	66686687	JMHYCBFEEFHTMK-VYXWTPOFSA-N
CIDm09930048	CIDs11405385	66687102	JMHYCBFEEFHTMK-RXQQAGQTSA-N
CIDm09930048	CIDs11175511	66687373	JMHYCBFEEFHTMK-WSLRHHBVSA-N
CIDm09930048	CIDs11268116	66687493	JMHYCBFEEFHTMK-GDMHMRSESA-N
CIDm00004594	CIDs09568613	66702061	SXLXFQHJSPDNPD-JIDHJSLPSA-N
CIDm00003370	CIDs66719458	66719458	SYWHXTATXSMDSB-ZVXMNMOHSA-N
CIDm11499245	CIDs11499245	66738565	GVQOTBSXZRGEQQ-UHFFFAOYSA-N
CIDm00010631	CIDs00010631	66742607	GQBPSRSXWGFEMF-DJJKAEHKSA-N
CIDm00010631	CIDs00667489	667489	FRQMUZJSZHZSGN-SMPZTGRLSA-N
CIDm00004422	CIDs05284594	66750328	DHNDBWKCHBYAIX-BGXRRRKMSA-N
CIDm00004422	CIDs05284594	66750419	DDXKAOOUHSHJNP-BGXRRRKMSA-N
CIDm00004422	CIDs66750452	66750452	WJBLNOPPDWQMCH-JRAZBQLBSA-N
CIDm00004594	CIDs09568613	66762936	FIIHNCOJFCXJSW-YPPDDXJESA-N
CIDm00006436	CIDs00006436	66764348	XAFJVEJCJGUQSH-TUICFFPOSA-N
CIDm09930048	CIDs66764846	66764846	VBHQKCBVWWUUKN-DAWZGUTISA-N
CIDm00005595	CIDs00656664	66765215	XIEGSJAEZIGKSA-KOQCZNHOSA-N
CIDm00021800	CIDs00146364	66778372	PBOXFMZZXSUOSG-XEMJQECLSA-N
CIDm00222786	CIDs00222786	66802228	FELMOFIXIDLGKW-HNGAPHHWSA-N
CIDm09966051	CIDs09966051	66860548	FXNQRWKMDGZOIB-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	66860907	JOJYHYRCIYAVHN-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	66861064	FXNQRWKMDGZOIB-WUUYCOTASA-N
CIDm09966051	CIDs09966051	66861273	CQSVBPFCYHGUJN-BTJKTKAUSA-N
CIDm09966051	CIDs09966051	66861274	CQSVBPFCYHGUJN-UHFFFAOYSA-N
CIDm09825285	CIDs09825285	66861821	NPRIUMPMBBXDKT-UHFFFAOYSA-N
CIDm00084003	CIDs00084003	66864400	WUUDTICYZVWGRX-UHFFFAOYSA-N
CIDm09883933	CIDs66864580	66864580	TZDUHAJSIBHXDL-GFCCVEGCSA-N
CIDm00012597	CIDs00012597	66877109	INKXDNCBNRYKLH-VFQQELCFSA-N
CIDm00132999	CIDs00132999	66884077	HPGKZZJTMTXUGT-GHVWMZMZSA-N
CIDm00455658	CIDs00455658	66887307	HCDGJGVLJDJELB-UHFFFAOYSA-N
CIDm05277135	CIDs05277135	66888921	NAJQDGJNHINDOX-FSRHSHDFSA-N
CIDm00002308	CIDs00020469	66890060	MXUGXDOMXKJRKB-PWIFQOOMSA-N
CIDm00003998	CIDs00003998	66896262	GJQKSPOUJVHMKF-UHFFFAOYSA-N
CIDm00004048	CIDs00011683	66910305	XPGPEFZCKGJWGP-RHLJBBKESA-N
CIDm00012597	CIDs00012597	66911136	XALCGQHKUVCRSZ-HUNMEVQMSA-N
CIDm00004422	CIDs66750452	66931369	GYWMRGWFQPSQLK-VKUKRKQTSA-N
CIDm00004422	CIDs57288283	66931370	GYWMRGWFQPSQLK-NRABHDPSSA-N
CIDm00072022	CIDs66971524	66971524	ODAIHABQVKJNIY-NSIINPIOSA-N
CIDm00005636	CIDs66978387	66978387	TVHAZVBUYQMHBC-BNIPVMHSSA-N
CIDm00005411	CIDs00005411	67003238	SJBJIOJCZMJNRC-UHFFFAOYSA-N
CIDm00004101	CIDs00004101	67003827	YJMNSKYAYWZMGW-UHFFFAOYSA-N
CIDm00002308	CIDs00020469	67043183	AFUIXEAJZSMMIF-DYYOQVERSA-N
CIDm00000785	CIDs00000785	67072173	LYCZLIIWQYDUOA-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	67072327	NHAJRKVFNCRIRE-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	67072373	CXUQAVOZQNMTRG-UHFFFAOYSA-N
CIDm00003783	CIDs06708466	6708466	BMUKKTUHUDJSNZ-GLJUWKHASA-N
CIDm00004568	CIDs06708468	6708468	VQOXZBDYSJBXMA-RYVWDIBKSA-N
CIDm00005199	CIDs06708534	6708534	IPQVTOJGNYVQEO-DBHPJPNJSA-N
CIDm00005199	CIDs06708563	6708563	IPQVTOJGNYVQEO-VXPQBQTMSA-N
CIDm00021800	CIDs06708733	6708733	CIWBQSYVNNPZIQ-YMSYXYNZSA-N
CIDm00005877	CIDs06708799	6708799	PLBHSZGDDKCEHR-COSSSRDQSA-N
CIDm00222786	CIDs06708812	6708812	MFYSYFVPBJMHGN-BDQMTFAOSA-N
CIDm00001875	CIDs06708814	6708814	IMBXEJJVJRTNOW-DKIGABOQSA-N
CIDm00006238	CIDs06710628	6710628	DBPWSSGDRRHUNT-AYUYWISESA-N
CIDm00003370	CIDs06710659	6710659	SYWHXTATXSMDSB-JORUCDAYSA-N
CIDm00016533	CIDs06710678	6710678	SNHRLVCMMWUAJD-FHOZUDJNSA-N
CIDm00004048	CIDs06710729	6710729	RQZAXGRLVPAYTJ-VSUSFZLSSA-N
CIDm05360237	CIDs06710736	6710736	IYVFNTXFRYQLRP-IIXSESAUSA-N
CIDm03086257	CIDs03086257	67108225	MRMUEFQLVGOZAK-UHFFFAOYSA-N
CIDm00005411	CIDs00005411	67109157	PPWHTZKZQNXVAE-UHFFFAOYSA-N
CIDm00005202	CIDs00005202	67117819	QYBNDHJLYQRYGU-UHFFFAOYSA-N
CIDm00006436	CIDs00006436	67123100	LTXDQPPTIZHIGS-URUWZKQYSA-N
CIDm00002367	CIDs06713572	6713572	VQODGRNSFPNSQE-LOKZPNRRSA-N
CIDm00003263	CIDs06713666	6713666	UOACKFBJUYNSLK-PVYVPZCISA-N
CIDm00004989	CIDs00004989	6713925	VWRCYAZJKNPEQR-UHFFFAOYSA-N
CIDm00004568	CIDs06713945	6713945	VQOXZBDYSJBXMA-ZUWHHFNPSA-N
CIDm00002085	CIDs06713977	6713977	DJHCCTTVDRAMEH-LSTGEUPGSA-N
CIDm00002914	CIDs06714003	6714003	UWFYSQMTEOIJJG-NKGGGRBPSA-N
CIDm00002367	CIDs00065478	67151996	ODEOTKLZVXBMJD-LWCNAHDDSA-N
CIDm09930048	CIDs11681809	67152336	JMHYCBFEEFHTMK-BLEXNYHWSA-N
CIDm09930048	CIDs11703033	67152374	JMHYCBFEEFHTMK-RWVUOVKPSA-N
